29 апр. 2025 04:10:12,940 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1535756678
29 апр. 2025 04:10:14,612 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION OPEN SQL@1549522828
29 апр. 2025 04:10:14,694 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1549522828
29 апр. 2025 04:10:16,233 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION OPEN SQL@1135068809
29 апр. 2025 04:10:18,521 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION OPEN SQL@653881385
29 апр. 2025 04:10:31,411 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@159234128
29 апр. 2025 04:10:45,862 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION OPEN SQL@905399129
29 апр. 2025 04:11:16,442 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1135068809
29 апр. 2025 04:11:18,598 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@653881385
29 апр. 2025 04:11:31,449 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@5913351
29 апр. 2025 04:12:25,892 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@905399129
29 апр. 2025 04:14:19,800 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@551416090
29 апр. 2025 04:14:20,651 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@551416090
29 апр. 2025 04:14:20,651 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@2050275256
29 апр. 2025 04:14:22,242 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1753885705
29 апр. 2025 04:14:22,791 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1793338208
29 апр. 2025 04:14:22,792 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1683156255
29 апр. 2025 04:14:22,796 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1976611170
29 апр. 2025 04:14:23,377 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@113422097
29 апр. 2025 04:14:23,384 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1343120091
29 апр. 2025 04:14:23,524 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1572981446
29 апр. 2025 04:14:24,731 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1921705461
29 апр. 2025 04:14:24,732 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@27915157
29 апр. 2025 04:14:25,478 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@27915157
29 апр. 2025 04:14:25,587 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1018447918
29 апр. 2025 04:14:25,881 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1694575164
29 апр. 2025 04:14:26,014 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1230055666
29 апр. 2025 04:14:26,095 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@28762323
29 апр. 2025 04:14:26,373 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1230055666
29 апр. 2025 04:14:26,519 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@28762323
29 апр. 2025 04:14:26,598 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@282095783
29 апр. 2025 04:14:26,724 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@636492832
29 апр. 2025 04:14:27,144 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@20542121
29 апр. 2025 04:14:27,358 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@20542121
29 апр. 2025 04:14:27,770 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1513322862
29 апр. 2025 04:14:27,956 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@42023179
29 апр. 2025 04:14:28,104 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@42023179
29 апр. 2025 04:14:28,402 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1572981446
29 апр. 2025 04:14:28,402 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1793338208
29 апр. 2025 04:14:28,402 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1683156255
29 апр. 2025 04:14:28,402 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1976611170
29 апр. 2025 04:14:28,462 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1487472912
29 апр. 2025 04:14:28,496 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@2073601348
29 апр. 2025 04:14:28,711 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@16263353
29 апр. 2025 04:14:28,788 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@700206732
29 апр. 2025 04:14:28,838 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@700206732
29 апр. 2025 04:14:29,749 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@988071043
29 апр. 2025 04:14:29,920 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1965228819
29 апр. 2025 04:14:30,094 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1965228819
29 апр. 2025 04:14:30,891 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@294102089
29 апр. 2025 04:14:31,140 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1796276851
29 апр. 2025 04:14:31,302 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1796276851
29 апр. 2025 04:14:31,569 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@749067044
29 апр. 2025 04:14:31,757 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1252116325
29 апр. 2025 04:14:31,781 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@2073601348
29 апр. 2025 04:14:31,781 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1487472912
29 апр. 2025 04:14:31,781 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@749067044
29 апр. 2025 04:14:31,885 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@2050275256
29 апр. 2025 04:14:31,914 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1880161461
29 апр. 2025 04:14:32,000 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1880161461
29 апр. 2025 04:14:32,749 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@236688490
29 апр. 2025 04:14:33,012 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@329769331
29 апр. 2025 04:14:33,285 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@329769331
29 апр. 2025 04:14:33,654 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@533293464
29 апр. 2025 04:14:33,759 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@579660829
29 апр. 2025 04:14:33,812 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@579660829
29 апр. 2025 04:14:35,766 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION OPEN SQL@1281617551
29 апр. 2025 04:14:35,894 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1281617551
29 апр. 2025 04:14:37,290 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION OPEN SQL@1990206956
29 апр. 2025 04:14:39,792 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION OPEN SQL@1911559725
29 апр. 2025 04:14:53,376 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1673902649
29 апр. 2025 04:15:02,976 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION OPEN SQL@900336969
29 апр. 2025 04:15:37,571 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1990206956
29 апр. 2025 04:15:39,932 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1911559725
29 апр. 2025 04:15:53,383 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@136851534
29 апр. 2025 04:16:06,027 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@900336969
29 апр. 2025 04:21:36,759 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@966876740
29 апр. 2025 04:21:37,546 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1689458432
29 апр. 2025 04:21:37,546 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@966876740
29 апр. 2025 04:21:39,122 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@809260538
29 апр. 2025 04:21:39,618 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1787574097
29 апр. 2025 04:21:39,618 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1271656966
29 апр. 2025 04:21:39,622 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@2127137565
29 апр. 2025 04:21:40,327 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1652442753
29 апр. 2025 04:21:40,335 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1999412053
29 апр. 2025 04:21:40,432 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@895929769
29 апр. 2025 04:21:41,499 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@492667587
29 апр. 2025 04:21:41,506 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@701647802
29 апр. 2025 04:21:42,989 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1751855360
29 апр. 2025 04:21:43,363 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1198578202
29 апр. 2025 04:21:43,638 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@701647802
29 апр. 2025 04:21:43,750 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@872000938
29 апр. 2025 04:21:43,754 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1450783822
29 апр. 2025 04:21:43,750 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1910447694
29 апр. 2025 04:21:44,155 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1528053876
29 апр. 2025 04:21:44,159 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@730304567
29 апр. 2025 04:21:44,160 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1402880934
29 апр. 2025 04:21:44,323 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1402880934
29 апр. 2025 04:21:44,588 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1528053876
29 апр. 2025 04:21:44,612 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@205572155
29 апр. 2025 04:21:44,727 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@730304567
29 апр. 2025 04:21:44,833 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1300765340
29 апр. 2025 04:21:45,184 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1300765340
29 апр. 2025 04:21:45,608 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@876048092
29 апр. 2025 04:21:45,776 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@281937137
29 апр. 2025 04:21:45,960 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@281937137
29 апр. 2025 04:21:46,141 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1787574097
29 апр. 2025 04:21:46,141 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1271656966
29 апр. 2025 04:21:46,141 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@2127137565
29 апр. 2025 04:21:46,141 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@895929769
29 апр. 2025 04:21:46,192 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1580460090
29 апр. 2025 04:21:46,503 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@2119866292
29 апр. 2025 04:21:46,639 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@906184313
29 апр. 2025 04:21:46,705 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@906184313
29 апр. 2025 04:21:47,598 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@804217966
29 апр. 2025 04:21:47,806 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1158876225
29 апр. 2025 04:21:47,878 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1158876225
29 апр. 2025 04:21:48,701 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@671481094
29 апр. 2025 04:21:48,877 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1461088188
29 апр. 2025 04:21:49,140 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1461088188
29 апр. 2025 04:21:49,153 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@304523362
29 апр. 2025 04:21:49,282 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@304523362
29 апр. 2025 04:21:49,282 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1580460090
29 апр. 2025 04:21:49,377 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1689458432
29 апр. 2025 04:21:49,465 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@921625553
29 апр. 2025 04:21:49,685 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@943423381
29 апр. 2025 04:21:49,850 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@943423381
29 апр. 2025 04:21:50,594 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@2085989775
29 апр. 2025 04:21:50,739 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@2092630506
29 апр. 2025 04:21:50,867 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@2092630506
29 апр. 2025 04:21:51,653 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@269004239
29 апр. 2025 04:21:51,767 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@2010803577
29 апр. 2025 04:21:52,108 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@2010803577
29 апр. 2025 04:21:52,463 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1347987419
29 апр. 2025 04:21:52,588 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@283131348
29 апр. 2025 04:21:52,690 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@283131348
29 апр. 2025 04:21:54,536 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION OPEN SQL@1120865221
29 апр. 2025 04:21:54,622 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1120865221
29 апр. 2025 04:21:56,002 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION OPEN SQL@1674650857
29 апр. 2025 04:21:58,719 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION OPEN SQL@2052265224
29 апр. 2025 04:22:10,313 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@441840196
29 апр. 2025 04:22:31,836 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION OPEN SQL@1553710541
29 апр. 2025 04:22:40,316 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@428920850
29 апр. 2025 04:22:56,273 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1674650857
29 апр. 2025 04:23:17,695 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@2052265224
29 апр. 2025 04:23:52,248 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1553710541
29 апр. 2025 04:24:28,263 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1760033819
29 апр. 2025 04:24:29,128 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1760033819
29 апр. 2025 04:24:29,129 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@2050275256
29 апр. 2025 04:24:30,819 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1753885705
29 апр. 2025 04:24:31,295 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@2034102933
29 апр. 2025 04:24:31,296 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1664587630
29 апр. 2025 04:24:31,295 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@70191371
29 апр. 2025 04:24:32,001 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@2006518021
29 апр. 2025 04:24:32,011 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@885295301
29 апр. 2025 04:24:32,157 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1694972681
29 апр. 2025 04:24:32,678 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1731134819
29 апр. 2025 04:24:32,681 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@857051838
29 апр. 2025 04:24:33,573 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1294376557
29 апр. 2025 04:24:33,886 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@857051838
29 апр. 2025 04:24:34,079 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1441337181
29 апр. 2025 04:24:34,094 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@708134689
29 апр. 2025 04:24:34,521 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1432807813
29 апр. 2025 04:24:34,523 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@641255569
29 апр. 2025 04:24:34,878 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1061117397
29 апр. 2025 04:24:34,889 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@641255569
29 апр. 2025 04:24:35,103 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1432807813
29 апр. 2025 04:24:35,178 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@520912409
29 апр. 2025 04:24:35,438 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@520912409
29 апр. 2025 04:24:35,801 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1174133086
29 апр. 2025 04:24:36,097 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@46460987
29 апр. 2025 04:24:36,273 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@46460987
29 апр. 2025 04:24:36,707 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@603735507
29 апр. 2025 04:24:36,829 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@702349160
29 апр. 2025 04:24:36,923 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@702349160
29 апр. 2025 04:24:37,126 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1694972681
29 апр. 2025 04:24:37,128 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@2034102933
29 апр. 2025 04:24:37,128 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@70191371
29 апр. 2025 04:24:37,128 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1664587630
29 апр. 2025 04:24:37,226 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1437509438
29 апр. 2025 04:24:37,244 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1558732761
29 апр. 2025 04:24:37,711 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@318976356
29 апр. 2025 04:24:37,937 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1711684291
29 апр. 2025 04:24:38,086 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1711684291
29 апр. 2025 04:24:38,804 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1768652875
29 апр. 2025 04:24:39,006 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1180618773
29 апр. 2025 04:24:39,131 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1180618773
29 апр. 2025 04:24:39,881 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@350045593
29 апр. 2025 04:24:39,970 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1038863220
29 апр. 2025 04:24:40,020 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1558732761
29 апр. 2025 04:24:40,020 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1437509438
29 апр. 2025 04:24:40,020 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1038863220
29 апр. 2025 04:24:40,093 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@2050275256
29 апр. 2025 04:24:40,098 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@773443226
29 апр. 2025 04:24:40,179 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@773443226
29 апр. 2025 04:24:40,705 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1375177759
29 апр. 2025 04:24:40,852 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1615175032
29 апр. 2025 04:24:41,098 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1615175032
29 апр. 2025 04:24:42,208 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@257903753
29 апр. 2025 04:24:42,421 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@515042194
29 апр. 2025 04:24:42,479 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@515042194
29 апр. 2025 04:24:42,756 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@192117721
29 апр. 2025 04:24:42,893 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@291501521
29 апр. 2025 04:24:42,939 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@291501521
29 апр. 2025 04:24:43,617 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1149437046
29 апр. 2025 04:24:43,674 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@139689510
29 апр. 2025 04:24:43,707 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@139689510
29 апр. 2025 04:24:45,311 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION OPEN SQL@269634444
29 апр. 2025 04:24:45,392 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION CLOSE SQL@269634444
29 апр. 2025 04:24:47,075 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION OPEN SQL@1581613862
29 апр. 2025 04:24:50,079 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION OPEN SQL@452228408
29 апр. 2025 04:25:47,438 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1581613862
29 апр. 2025 04:25:50,191 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@452228408
29 апр. 2025 04:27:08,085 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1349972366
29 апр. 2025 04:27:08,946 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1689458432
29 апр. 2025 04:27:08,948 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1349972366
29 апр. 2025 04:27:10,627 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@809260538
29 апр. 2025 04:27:11,065 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1233254676
29 апр. 2025 04:27:11,092 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@33934816
29 апр. 2025 04:27:11,101 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@919813601
29 апр. 2025 04:27:11,737 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1445286736
29 апр. 2025 04:27:11,738 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@322062023
29 апр. 2025 04:27:11,891 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@266503859
29 апр. 2025 04:27:12,671 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1284670277
29 апр. 2025 04:27:12,674 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1476855309
29 апр. 2025 04:27:13,550 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1476855309
29 апр. 2025 04:27:13,693 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@990742371
29 апр. 2025 04:27:13,967 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@617056639
29 апр. 2025 04:27:14,287 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@617056639
29 апр. 2025 04:27:14,755 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@996864346
29 апр. 2025 04:27:14,958 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@216206037
29 апр. 2025 04:27:15,144 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@216206037
29 апр. 2025 04:27:15,829 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@601971553
29 апр. 2025 04:27:16,003 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1738480193
29 апр. 2025 04:27:16,212 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1738480193
29 апр. 2025 04:27:16,738 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1469800251
29 апр. 2025 04:27:16,797 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1233254676
29 апр. 2025 04:27:16,798 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@266503859
29 апр. 2025 04:27:16,799 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@33934816
29 апр. 2025 04:27:16,799 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@919813601
29 апр. 2025 04:27:16,878 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1993330218
29 апр. 2025 04:27:16,886 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@2068807437
29 апр. 2025 04:27:17,001 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1993330218
29 апр. 2025 04:27:17,781 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1711651335
29 апр. 2025 04:27:17,894 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@148014834
29 апр. 2025 04:27:18,026 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@148014834
29 апр. 2025 04:27:19,008 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1327460017
29 апр. 2025 04:27:19,222 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1758358521
29 апр. 2025 04:27:19,368 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1758358521
